STATION_ID,LAT_DEG,LONG_DEG,YEAR_CONSTRUCTION,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE
S99_04153,24.069,90.1202,1997.0,TARA,54.9,Dhaka,Tangail,Mirzapur,Bahuria,Bahuria,3936623105
S99_04154,24.0941,90.1042,1997.0,HTW,25.9,Dhaka,Tangail,Mirzapur,Mirzapur,Baimhati,3936679115
S99_04155,24.1225,90.0579,1991.0,HTW,22.9,Dhaka,Tangail,Mirzapur,Fatehpur,Subhulla,3936647918
S99_04156,24.1407,90.0208,1969.0,HTW,36.6,Dhaka,Tangail,Mirzapur,Jamurki,Pakulla,3936663788
S99_04157,24.1635,90.0319,1994.0,HTW,27.4,Dhaka,Tangail,Mirzapur,Mahera,Mahera,3936671677
S99_04158,24.2313,90.0488,1993.0,HTW,38.1,Dhaka,Tangail,Basail,Basail,Basail,3930911234
S99_04159,24.2568,90.0583,1985.0,HTW,35.1,Dhaka,Tangail,Basail,Kaoaljani,Kalia,3930983514
S99_04160,24.267,90.0351,1999.0,HTW,27.4,Dhaka,Tangail,Basail,Fulki,Balia,3930935122
S99_04161,24.2314,90.0423,1993.0,HTW,23.8,Dhaka,Tangail,Basail,Basail,Basail,3930911234
S99_04162,24.244,90.0089,1992.0,TARA,38.7,Dhaka,Tangail,Basail,Kashil,Uttar Bathuli,3930971994
S99_04163,24.2106,89.9805,1996.0,TARA,32.0,Dhaka,Tangail,Basail,Habla,Karatipara,3930947581
S99_04164,24.2182,90.0632,1998.0,HTW,27.4,Dhaka,Tangail,Basail,Kanchanpur,Kanchanpur,3930959547
S99_04165,24.0611,89.882,1985.0,HTW,36.0,Dhaka,Tangail,Nagarpur,Nagarpur,Badnapur,3937673069
S99_04170,24.0463,89.8485,1997.0,HTW,24.4,Dhaka,Tangail,Nagarpur,Salimabad,Bekra,3937694159
S99_04171,24.0265,89.8246,1987.0,HTW,37.2,Dhaka,Tangail,Nagarpur,Dhubaria,Kachpal,3937636522
S99_04172,24.0083,89.8504,1988.0,HTW,32.0,Dhaka,Tangail,Nagarpur,Dhubaria,Sen Maijhail,3937636919
S99_04174,24.2422,90.3803,1997.0,TARA,54.9,Dhaka,Gazipur,Sripur,Maona,Maona,3338647604
S99_04175,24.2465,90.4299,1997.0,HTW,33.5,Dhaka,Gazipur,Sripur,Telihati,Tepirbari,3338685982
S99_04176,24.2438,90.5218,1994.0,HTW,44.8,Dhaka,Gazipur,Sripur,Barmi,Barmi,3338609125
S99_04177,24.1991,90.4725,1978.0,HTW,54.9,Dhaka,Gazipur,Sripur,Sripur,Sripur,3338676932
S99_04178,24.1766,90.5426,1984.0,HTW,44.8,Dhaka,Gazipur,Sripur,Gosinga,Gosinga,3338628390
S99_04179,24.0747,90.474,1991.0,HTW/deepset,68.6,Dhaka,Gazipur,Sripur,Prahladpur,Phaguain,3338657818
S99_04180,24.1057,90.4982,1992.0,TARA,53.3,Dhaka,Gazipur,Sripur,Rajabari,Rajabari,3338666843
S99_04181,24.2736,90.3004,1990.0,TARA,45.7,Dhaka,Gazipur,Kaliakair,Fulbaria,Basakoir,3333247182
S99_04182,24.2029,90.2655,1995.0,TARA,48.8,Dhaka,Gazipur,Kaliakair,Chapair,Ganakchhapa,3333228409
S99_04183,24.0312,90.1895,1997.0,TARA,45.7,Dhaka,Gazipur,Kaliakair,Atabaha,Kandapara,3333209541
S99_04184,24.0714,90.2187,1984.0,HTW deepset,48.8,Dhaka,Gazipur,Kaliakair,Sripaltali,Latifpur,3333276591
S99_04185,24.0273,90.277,1974.0,HTW deepset,48.8,Dhaka,Gazipur,Kaliakair,Nouchat,Safipur,3333266790
S99_04186,24.0689,90.317,1997.0,TARA,45.7,Dhaka,Gazipur,Kaliakair,Madhyapara,Thakupara,3333257917
S99_04187,24.198,90.3344,1997.0,TARA,45.7,Dhaka,Gazipur,Kaliakair,Boali,Sonatala,3333219862
S99_04188,23.9134,90.5111,1995.0,TARA,37.2,Dhaka,Gazipur,Kaliganj (G),Hagori,Nagari,3333471685
S99_04189,23.9242,90.5751,1993.0,TARA,49.4,Dhaka,Gazipur,Kaliganj (G),Kaliganj,Baligaon,3333486072
S99_04190,23.9317,90.5707,1992.0,HTW,39.0,Dhaka,Gazipur,Kaliganj (G),Kaliganj,Baligaon,3333486072
S99_04191,23.9047,90.5578,1979.0,HTW,63.4,Dhaka,Gazipur,Kaliganj (G),Tumulia,Tiori,3333494957
S99_04192,24.7285,89.6067,1998.0,TARA,25.9,Rajshahi,Bogra,Dhunat,Gosaibari,Chithulia,5102766349
S99_04193,24.7358,89.5744,1998.0,HTW,18.3,Rajshahi,Bogra,Dhunat,Chikashi,Chikashi Mohanpur,5102728338
S99_04194,24.7563,89.5265,1992.0,TARA,25.3,Rajshahi,Bogra,Dhunat,Nimgachhi,Siali,5102795929
S99_04195,24.7207,89.4976,1997.0,TARA,25.6,Rajshahi,Bogra,Dhunat,Kalerpara,Kantanagar,5102776579
S99_04196,24.6827,89.542,1989.0,HTW,20.1,Rajshahi,Bogra,Dhunat,Dhunut,Dhunut,5102738393
S99_04197,24.5944,89.5466,1996.0,TARA,25.3,Rajshahi,Bogra,Dhunat,Mathurapur,Aloa,5102785010
S99_04198,24.6033,89.5109,1998.0,TARA,25.3,Rajshahi,Bogra,Dhunat,Chaukibari,Rudrabari,5102719841
S99_04199,24.5598,89.5018,1994.0,TARA,25.6,Rajshahi,Bogra,Sherpur,Shimabari,Shimabari,5108883870
S99_04200,24.598,89.4644,1995.0,TARA,25.6,Rajshahi,Bogra,Sherpur,Bhabanipur,Haldibari,5108809404
S99_04201,24.5899,89.3846,1989.0,HTW,19.8,Rajshahi,Bogra,Sherpur,Bishalpur,Bishalpur,5108819119
S99_04202,24.6238,89.4159,1998.0,TARA,25.6,Rajshahi,Bogra,Sherpur,Mirzapur,Makurkola,5108866652
S99_04203,24.6404,89.3677,1998.0,HTW,22.9,Rajshahi,Bogra,Sherpur,Khanpur,Bhimjani,5108847168
S99_04204,24.6745,89.4131,1988.0,TARA,25.6,Rajshahi,Bogra,Sherpur,Pourashava ward 02,Thana council road,5108802796
S99_04205,24.6942,89.4279,1995.0,TARA,25.6,Rajshahi,Bogra,Sherpur,Garidaha,Damua,5108828284
S99_04206,24.6759,89.3591,1994.0,HTW,18.0,Rajshahi,Bogra,Sherpur,Kusumbi,Chandeshwar,5108857235
S99_04207,24.8171,89.1835,1987.0,HTW,19.2,Rajshahi,Bogra,Dubchachia,Talora,Talora,5103367951
S99_04208,24.8342,89.1288,1973.0,HTW,19.2,Rajshahi,Bogra,Dubchachia,Gobindapur,Khihali,5103340536
S99_04209,24.9052,89.1283,1997.0,HTW,13.4,Rajshahi,Bogra,Dubchachia,Gunahar,Taloch,5103354943
S99_04210,24.9384,89.1122,1997.0,TARA,25.3,Rajshahi,Bogra,Dubchachia,Zianagar,Zianagar,5103381449
S99_04211,24.9176,89.1735,1989.0,HTW,18.0,Rajshahi,Bogra,Dubchachia,Chamrul,Daimpur,5103313276
S99_04212,24.8733,89.159,1998.0,TARA,25.3,Rajshahi,Bogra,Dubchachia,Dhubchanchia,Chenga,5103327250
S99_04213,24.8733,89.1734,1994.0,HTW,17.7,Rajshahi,Bogra,Dubchachia,Dhubchanchia,Dhubchanchia,5103327354
S99_04214,25.032,89.4675,1992.0,HTW,17.7,Rajshahi,Bogra,Sonatala,Balua,Chhota Balua,5109510265
S99_04215,25.0438,89.4876,1998.0,HTW,17.7,Rajshahi,Bogra,Sonatala,Sonatala,Aguniatair,5109573022
S99_04216,25.0077,89.5334,1985.0,HTW,19.8,Rajshahi,Bogra,Sonatala,Madhupur,Hansraj,5109552417
S99_04217,25.0099,89.5566,1979.0,HTW,17.7,Rajshahi,Bogra,Sonatala,Tekani Chukainagar,Purba Tekani,5109594797
S99_04218,24.9869,89.5613,1975.0,HTW,17.7,Rajshahi,Bogra,Sonatala,Pakulla,Pakulla,5109581744
S99_04219,24.9916,89.5046,1998.0,HTW,17.7,Rajshahi,Bogra,Sonatala,Jorgachha,Sicharpara,5109542888
S99_04220,24.94,89.4926,1994.0,HTW,13.7,Rajshahi,Bogra,Sonatala,Digdair,Sihipur,5109531896
S99_04221,24.6944,89.2467,1996.0,HTW,18.9,Rajshahi,Bogra,Nandigram,Bhatgram,Kalis,5106710563
S99_04222,24.647,89.2505,1998.0,HTW,18.0,Rajshahi,Bogra,Nandigram,Nandigram,Nandigram,5106773745
S99_04223,24.6557,89.2972,1998.0,HTW,18.0,Rajshahi,Bogra,Nandigram,Burail,Burail,5106731241
S99_04224,24.7848,89.1804,1980.0,HTW,18.0,Rajshahi,Bogra,Nandigram,Thaltamajgram,Pathan Mirjapur,5106784817
S99_04225,24.6818,89.1889,1992.0,TARA,25.3,Rajshahi,Bogra,Nandigram,Bhatra,Kumira,5106721643
S99_04226,24.709,89.3191,1991.0,TARA,25.3,Rajshahi,Bogra,Bogra Sadar,Qohail,Khadas,5102030559
S99_04227,24.737,89.3293,1985.0,HTW,18.9,Rajshahi,Bogra,Bogra Sadar,Kharna,Haringari,5102038423
S99_04228,24.7953,89.3521,1991.0,TARA,18.0,Rajshahi,Bogra,Bogra Sadar,Aselpur,Jora (Jaiderpara),5102012476
S99_04229,24.738,89.4143,1999.0,TARA,25.3,Rajshahi,Bogra,Bogra Sadar,Amrool,Kundais (Pachimpara),5102007609
S99_04230,24.7656,89.4044,1998.0,TARA,25.3,Rajshahi,Bogra,Bogra Sadar,Chopinagor,Chopinagor,5102017287
S99_04231,24.7965,89.4112,1993.0,TARA,25.3,Rajshahi,Bogra,Bogra Sadar,Khottapara,Bhandarpaika,5102043113
S99_04232,24.772,89.3941,1996.0,HTW,21.3,Rajshahi,Bogra,Bogra Sadar,Majhira,Damanpukur,5102056302
S99_04233,25.7982,89.553,1997.0,HTW,13.7,Rajshahi,Kurigram,Rajarhat,Chakia Pashar,Khuliatar,5497721497
S99_04234,25.7339,89.582,1979.0,HTW,14.0,Rajshahi,Kurigram,Rajarhat,Dhar Majid,Taluk Subal,5497784963
S99_04235,25.7705,89.5571,1998.0,HTW,18.0,Rajshahi,Kurigram,Rajarhat,Chakir Pashar,Kothiram Kamalata,5497721839
S99_04236,25.7281,89.5504,1998.0,HTW,14.0,Rajshahi,Kurigram,Rajarhat,Nazim Khan,Manarkuti,5497752575
S99_04237,25.7591,89.5239,1999.0,HTW,13.7,Rajshahi,Kurigram,Rajarhat,Bidyananda,Sukdeb,5497710893
S99_04238,25.7952,89.5139,1994.0,HTW,19.8,Rajshahi,Kurigram,Rajarhat,Rajarhat,Natua Maha,5497773652
S99_04239,25.802,89.4816,1997.0,HTW,13.4,Rajshahi,Kurigram,Rajarhat,Garial Danga,Nakonba,5497742645
S99_04240,25.8711,89.5711,1994.0,HTW,18.0,Rajshahi,Kurigram,Rajarhat,Chhinai,Chatur Bhuja,5497731139
S99_04241,25.8383,89.5477,1996.0,HTW,18.0,Rajshahi,Kurigram,Rajarhat,Chhinai,Chhatrajit,5497731171
S99_04242,25.4424,89.791,1977.0,HTW,19.1,Rajshahi,Kurigram,Char Rajibpur,Rajibpur,Char Rajibpur,5490819175
S99_04243,25.4725,89.7635,1999.0,TARA,30.5,Rajshahi,Kurigram,Char Rajibpur,Kodailkati,Purbobajai,5490857819
S99_04244,25.4881,89.7651,1996.0,HTW,13.4,Rajshahi,Kurigram,Char Rajibpur,Kodalkati,Kodalkati,5490857585
S99_04245,25.4622,89.7635,1997.0,TARA,29.6,Rajshahi,Kurigram,Char Rajibpur,Kodalkati,Madhabpur,5490857614
S99_04246,25.4604,89.7775,1999.0,HTW,16.8,Rajshahi,Kurigram,Char Rajibpur,Char Rajibpur,Rajibpur,5490819790
S99_04247,25.4062,89.7583,1998.0,TARA,30.6,Rajshahi,Kurigram,Char Rajibpur,Mohangonj,Nayachar,5490876702
S99_04248,25.4267,89.675,1994.0,HTW,13.7,Rajshahi,Kurigram,Char Rajibpur,Mohangonj,Baraber,5490876117
S99_04249,25.5266,89.805,1998.0,TARA,30.9,Rajshahi,Kurigram,Raumari,Jadurchar,Komarbhangi,5497935706
S99_04250,25.5416,89.8126,1998.0,,30.9,Rajshahi,Kurigram,Raumari,Raumari,Chuliarchar,5497971340
S99_04251,25.5755,89.8355,1999.0,TARA,32.9,Rajshahi,Kurigram,Raumari,Raumari,Raumari Bazar,5497971837
S99_04252,25.4931,89.8071,1996.0,TARA,30.9,Rajshahi,Kurigram,Raumari,Jadurchar,Jadurchar,5497935445
S99_04253,25.6457,89.8024,1993.0,HTW,18.0,Rajshahi,Kurigram,Raumari,Bandabar,Char Saulmari,5497911314
S99_04254,25.6168,89.8391,1998.0,TARA,32.9,Rajshahi,Kurigram,Raumari,Bandabar,Purar Char,5497911811
S99_04255,25.668,89.8475,1997.0,TARA,28.3,Rajshahi,Kurigram,Raumari,Dantbhaga,Kauniar Char,5497923576
S99_04256,25.6087,89.8585,1999.0,TARA,30.6,Rajshahi,Kurigram,Raumari,Saulmari,Boailmari,5497983235
S99_04257,25.568,89.8385,1998.0,TARA,30.6,Rajshahi,Kurigram,Raumari,Raumari,Natanpara,5497971837
S99_04258,25.5574,89.649,1994.0,HTW,13.4,Rajshahi,Kurigram,Chilmari,Ramna,Patra Khata,5490959795
S99_04259,25.5781,89.6803,1997.0,TARA,29.9,Rajshahi,Kurigram,Chilmari,Ramna,Ramna,5490959862
S99_04260,25.6417,89.683,1982.0,HTW,15.8,Rajshahi,Kurigram,Chilmari,Raniganj,Patoari,5490971782
S99_04261,25.6222,89.658,1993.0,HTW,22.6,Rajshahi,Kurigram,Chilmari,Thanahat,Bayratabakpur,5490983039
S99_04262,25.5933,89.7367,1996.0,TARA,30.8,Rajshahi,Kurigram,Chilmari,Nayerhat,Phechuka Patrakhata,5490947384
S99_04263,25.5292,89.74,1995.0,HTW,13.4,Rajshahi,Kurigram,Chilmari,Chilmari,Manushmara,5490923650
S99_04264,25.5425,89.7817,1993.0,HTW,13.4,Rajshahi,Kurigram,Chilmari,Ashtamir Char,Natar Kandi,5490911703
S99_04265,25.5853,89.6601,1984.0,DTW,53.3,Rajshahi,Kurigram,Chilmari,Thanahat,Thanahat,5490983968
S99_04266,25.7596,89.6556,1997.0,HTW,11.0,Rajshahi,Kurigram,Kurigram Sadar,Mogal Bachha,Malbhanga,5495276676
S99_04267,25.847,89.6197,1994.0,HTW,18.3,Rajshahi,Kurigram,Kurigram Sadar,Holokhana,Baraibari,5495238127
S99_04268,25.8473,89.5887,1992.0,HTW,14.8,Rajshahi,Kurigram,Kurigram Sadar,Kanthalbari,Sibram,5495257918
S99_04269,25.8005,89.6121,1997.0,HTW,21.3,Rajshahi,Kurigram,Kurigram Sadar,Belgachha,Nilkanthi,5495209727
S99_04270,25.8063,89.6409,1987.0,DTW,147.2,Rajshahi,Kurigram,Kurigram Sadar,Pourashava ward 03,College Para,5495203273
S99_04271,25.8097,89.6365,1988.0,HTW,14.0,Rajshahi,Kurigram,Kurigram Sadar,Pourashava ward 02,Dakpanglowpara,5495202279
S99_04272,25.9275,89.3405,1993.0,HTW,18.0,Rajshahi,Lalmonirhat,Aditmari,Bhadai,Aditmari,5520205008
S99_04273,25.9356,89.3024,1994.0,HTW,22.6,Rajshahi,Lalmonirhat,Aditmari,Palashi,Namuri,5520277676
S99_04274,25.8966,89.3325,1997.0,HTW,18.0,Rajshahi,Lalmonirhat,Aditmari,Mohishkhocha,Mahish Khocha,5520271611
S99_04275,25.9166,89.3871,1996.0,HTW,18.0,Rajshahi,Lalmonirhat,Aditmari,Sarpukur,Sarpukur,5520289807
S99_04276,25.9621,89.4333,1997.0,HTW,18.0,Rajshahi,Lalmonirhat,Aditmari,Saptibari,Durarkuti,5520283301
S99_04277,25.9578,89.4065,1992.0,HTW,18.0,Rajshahi,Lalmonirhat,Aditmari,Bhelabari,Bhelabari,5520211114
S99_04278,25.9743,89.3742,1997.0,HTW,18.0,Rajshahi,Lalmonirhat,Aditmari,Kamalabari,Bara Kamalbari,5520259089
S99_04279,26.2108,89.1121,1997.0,HTW,17.5,Rajshahi,Lalmonirhat,Hatibandha,Bara Khata,Bara Khata,5523309078
S99_04280,26.1653,89.1169,1983.0,HTW,13.7,Rajshahi,Lalmonirhat,Hatibandha,Goddimari,Madhya Goddimari,5523338473
S99_04281,26.1211,89.1403,1997.0,HTW,18.0,Rajshahi,Lalmonirhat,Hatibandha,Sindurna,Purba Sindurna,5523385821
S99_04282,26.1109,89.1545,1985.0,HTW,14.3,Rajshahi,Lalmonirhat,Hatibandha,Tangbhanga,Paschim Bejgram,5523395536
S99_04283,26.0701,89.2379,1979.0,HTW,14.3,Rajshahi,Lalmonirhat,Hatibandha,Bhalaguri,Banchuki,5523319047
S99_04284,26.0917,89.2242,1975.0,HTW,13.4,Rajshahi,Lalmonirhat,Hatibandha,Gotamari,Daikhawa,5523347173
S99_04285,26.0536,89.1504,1998.0,HTW,13.4,Rajshahi,Lalmonirhat,Hatibandha,Daoabari,Paschim Bichhandi,5523328557
S99_04286,26.1338,89.1378,1984.0,HTW,13.4,Rajshahi,Lalmonirhat,Hatibandha,Shingimari,Purba Shingimari,5523376821
S99_04287,26.3463,89.0163,1992.0,HTW,13.4,Rajshahi,Lalmonirhat,Patgram,Patgram,Rasulgonj,5527067915
S99_04288,26.3077,88.9921,1993.0,HTW,15.5,Rajshahi,Lalmonirhat,Patgram,Kuchlibar,Panbari,5527054809
S99_04289,26.4046,88.9222,1984.0,HTW,20.1,Rajshahi,Lalmonirhat,Patgram,Srirampur,Burimari BDR camp,5527081119
S99_04290,26.1032,88.8605,1998.0,HTW,22.6,Rajshahi,Nilphamari,Domar,Panga Matukpur,Matukpur,5731585656
S99_04291,26.2206,88.8234,1997.0,HTW,21.0,Rajshahi,Nilphamari,Domar,Gomnati,Dakshin Ambari,5731547275
S99_04292,26.2468,88.7949,1992.0,HTW,21.9,Rajshahi,Nilphamari,Domar,Bhogdaburi,Chilahati,5731519232
S99_04293,26.201,88.7976,1993.0,HTW,17.4,Rajshahi,Nilphamari,Domar,Ketkibari,Chandkhana,5731576169
S99_04294,26.1446,88.8213,1992.0,HTW,18.9,Rajshahi,Nilphamari,Domar,Boragari,Nayani Bagdokra,5731528740
S99_04295,26.1052,88.8011,1987.0,HTW,21.9,Rajshahi,Nilphamari,Domar,Domar,Bara Rauta,5731538084
S99_04296,26.0767,88.7902,1996.0,HTW,18.3,Rajshahi,Nilphamari,Domar,Sonaray,Kaigila,5731595550
S99_04297,26.0581,88.8279,1995.0,HTW,20.1,Rajshahi,Nilphamari,Domar,Harinchhara,Hangsaraj,5731557444
S99_04298,26.2563,88.8789,1995.0,HTW,9.1,Rajshahi,Nilphamari,Dimla,Paschim Chhatnai,Thakurganj,5731276901
S99_04299,26.2103,88.9078,1994.0,HTW,19.8,Rajshahi,Nilphamari,Dimla,Balapara,Chhatnai Balapara,5731209168
S99_04300,26.2058,88.9275,1994.0,HTW,18.9,Rajshahi,Nilphamari,Dimla,Khoga Kharibari,Bandar Kharibari,5731257075
S99_04301,26.1525,88.9199,1998.0,HTW,39.6,Rajshahi,Nilphamari,Dimla,Dimla,Baburhat,5731219037
S99_04302,26.1725,88.9662,1994.0,HTW,27.4,Rajshahi,Nilphamari,Dimla,Naotara,Akaskuri,5731266018
S99_04303,26.1828,88.993,1996.0,HTW,22.9,Rajshahi,Nilphamari,Dimla,Gayabari,Gayabari,5731228431
S99_04304,26.1957,88.9988,1992.0,HTW,27.4,Rajshahi,Nilphamari,Dimla,Tepa Kharibari,Dakshin Kharibari,5731295300
S99_04305,26.1515,89.0366,1980.0,HTW,22.9,Rajshahi,Nilphamari,Dimla,Khalisa,Dalia,5731247375
S99_04306,26.0985,89.0498,1992.0,HTW,18.9,Rajshahi,Nilphamari,Dimla,Jhunagachh,Dakshin Senakhuli,5731238319
S99_04307,25.77,88.9177,1996.0,HTW,28.3,Rajshahi,Nilphamari,Saidpur,Bangalipura,Lakshmanpur Charakpara,5738513758
S99_04308,25.7815,88.9199,1998.0,HTW,39.6,Rajshahi,Nilphamari,Saidpur,Kamar Pukur,Kamar Pukur,5738540426
S99_04309,25.7896,88.9627,1984.0,HTW,18.9,Rajshahi,Nilphamari,Saidpur,Kamar Pukur,Nijbari,5738540876
S99_04310,25.8327,88.9556,1992.0,HTW,21.9,Rajshahi,Nilphamari,Saidpur,Khata Madhupur,Musarat Dhulia,5738554829
S99_04311,25.8365,88.952,1993.0,HTW,13.7,Rajshahi,Nilphamari,Saidpur,Kushiram Belpukur,Kasiram Belpukur,5738567450
S99_04312,25.8165,88.8726,1998.0,HTW,21.9,Rajshahi,Nilphamari,Saidpur,Bothlagari,Baradaha,5738527189
S99_04313,25.8026,88.888,1994.0,HTW,12.2,Rajshahi,Nilphamari,Saidpur,Pourashava ward 01,Golahat,5738501361
S99_04314,25.7781,88.893,1994.0,HTW,13.7,Rajshahi,Nilphamari,Saidpur,Pourashava ward 04,Nutanbazar,5738504693
S99_04315,25.7743,88.8942,1994.0,DTW,86.9,Rajshahi,Nilphamari,Saidpur,Pourashava ward 04,Kazirhat,5738504512
S99_04316,26.2842,88.5776,1991.0,HTW,20.0,Rajshahi,Panchagarh,Boda,Benghari Banagram,Benghari,5772514227
S99_04317,26.2668,88.5671,1995.0,HTW,20.0,Rajshahi,Panchagarh,Boda,Maidandighi,Bakpur,5772573159
S99_04318,26.2398,88.5324,1978.0,HTW,22.9,Rajshahi,Panchagarh,Boda,Jhalishalsri,Khanpur,5772551579
S99_04319,26.1838,88.5837,1962.0,HTW,14.0,Rajshahi,Panchagarh,Boda,Chandanbari,Chandanbari,5772529267
S99_04320,26.1172,88.6335,1991.0,HTW,18.9,Rajshahi,Panchagarh,Boda,Panchpir,Bairati,5772587153
S99_04321,26.1811,88.6312,1984.0,HTW,22.3,Rajshahi,Panchagarh,Boda,Sakoa,Nagar Sakoa,5772594744
S99_04322,26.2247,88.6761,1990.0,HTW,14.3,Rajshahi,Panchagarh,Boda,Marea,Marea Kamala Pukhari,5772580716
S99_04323,26.2017,88.5544,1989.0,HTW,16.2,Rajshahi,Panchagarh,Boda,Boda,Bogaladangi,5772521540
S99_04324,26.322,88.6443,1995.0,HTW,19.8,Rajshahi,Panchagarh,Boda,Kajaldighi Kaliganj,Kajaldighi,5772558511
S99_04325,26.3366,88.5366,1977.0,HTW,23.6,Rajshahi,Panchagarh,Panchagarh Sadar,Dhakkamara,Dhakkamara,5777336363
S99_04326,26.3284,88.4705,1997.0,HTW,33.5,Rajshahi,Panchagarh,Panchagarh Sadar,Garinabari,Thatpara,5777343977
S99_04327,26.3395,88.6652,1998.0,HTW,13.7,Rajshahi,Panchagarh,Panchagarh Sadar,Chaklarhat,Baguladanga,5777323112
S99_04328,26.3225,88.4935,1979.0,HTW,23.6,Rajshahi,Panchagarh,Panchagarh Sadar,Magura,Islampur,5777365437
S99_04329,26.3359,88.6145,1993.0,HTW,21.9,Rajshahi,Panchagarh,Panchagarh Sadar,Kamatkajaldighi,Bishnu Narayani,5777359244
S99_04330,26.3578,88.6078,1988.0,HTW,39.6,Rajshahi,Panchagarh,Panchagarh Sadar,Hafizabad,Haghai,5777335619
S99_04331,26.3804,88.6438,1994.0,HTW,23.5,Rajshahi,Panchagarh,Panchagarh Sadar,Haribasha,Mohammadpur,5777347694
S99_04332,26.4698,88.5396,1989.0,HTW,21.3,Rajshahi,Panchagarh,Panchagarh Sadar,Satmara,Sahebijote,5777383882
S99_04333,26.4088,88.5593,1994.0,HTW,19.8,Rajshahi,Panchagarh,Panchagarh Sadar,Panchagarh,Sardapara,5777371899
S99_04334,26.3453,88.5574,1990.0,HTW,27.4,Rajshahi,Panchagarh,Panchagarh Sadar,Pourashava ward 01,Tuladanga,5777301880
S99_04335,26.4784,88.51,1995.0,HTW,13.7,Rajshahi,Panchagarh,Tetulia,Bhojanpur Debnagar,Amzouni,5779040030
S99_04336,26.4707,88.4786,1997.0,HTW,22.9,Rajshahi,Panchagarh,Tetulia,Bhojanpur,Bhojanpur,5779027150
S99_04337,26.5296,88.4111,1996.0,HTW,21.6,Rajshahi,Panchagarh,Tetulia,Balbahan,Balbahan,5779067753
S99_04338,26.1657,88.3194,1995.0,HTW,22.9,Rajshahi,Thakurgaon,Baliadangi,Dhantala,Banagaon,5940863102
S99_04339,26.1451,88.2382,1975.0,HTW,18.3,Rajshahi,Thakurgaon,Baliadangi,Amjankhore,Taranjubari,5940810956
S99_04340,26.1548,88.2665,1999.0,HTW,13.7,Rajshahi,Thakurgaon,Baliadangi,Paria,Badalchhil,5940884063
S99_04341,26.1228,88.3071,1979.0,HTW,19.8,Rajshahi,Thakurgaon,Baliadangi,Charol,Pardeahipara,5940852816
S99_04342,26.1045,88.2667,1978.0,HTW,24.4,Rajshahi,Thakurgaon,Baliadangi,Bara Palashbari,Bara Palashbari,5940831127
S99_04343,26.0768,88.2472,1996.0,HTW,16.8,Rajshahi,Thakurgaon,Baliadangi,Bara Palashbari,Parua,5940831829
S99_04344,26.0621,88.2791,1995.0,HTW,16.8,Rajshahi,Thakurgaon,Baliadangi,Dudsud,Mahishmari,5940873739
S99_04345,26.0323,88.2883,1994.0,HTW,16.8,Rajshahi,Thakurgaon,Baliadangi,Bhanor,Sidhor,5940842931
S99_04346,25.8317,88.2134,1989.0,HTW,22.5,Rajshahi,Thakurgaon,Haripur,Bhaturia,Tengaria,5945140968
S99_04347,25.8371,88.1528,1998.0,HTW,27.1,Rajshahi,Thakurgaon,Haripur,Dangipara,Birgarh,5945154225
S99_04348,25.8696,88.143,1972.0,HTW,14.0,Rajshahi,Thakurgaon,Haripur,Bakua,Bakua,5945127053
S99_04349,25.9817,88.1578,1985.0,HTW,16.5,Rajshahi,Thakurgaon,Haripur,Gedura,Malani,5945167689
S99_04350,25.887,88.1936,1993.0,HTW,17.9,Rajshahi,Thakurgaon,Haripur,Amgaon,Kamarpukur,5945113504
S99_04351,25.829,88.1312,1997.0,HTW,12.6,Rajshahi,Thakurgaon,Haripur,Haripur,Jibanpur,5945181477
S99_04352,25.8281,88.1304,1990.0,DTW,27.4,Rajshahi,Thakurgaon,Haripur,Haripur,Jibanpur,5945181477
S99_04353,26.1605,88.6593,1996.0,HTW,21.9,Rajshahi,Thakurgaon,Thakurgaon Sadar,Debipur,Khalisakuri,5949436573
S99_04354,26.1239,88.5632,1989.0,HTW,19.8,Rajshahi,Thakurgaon,Thakurgaon Sadar,Balia,Bara Balia,5949421184
S99_04355,26.1057,88.5264,1997.0,HTW,22.8,Rajshahi,Thakurgaon,Thakurgaon Sadar,Auliapur,Madarganj,5949415688
S99_04356,26.043,88.5865,1998.0,HTW,17.7,Rajshahi,Thakurgaon,Thakurgaon Sadar,Gareya,Gareya Gopalpur,5949442415
S99_04357,25.9843,88.5041,1985.0,HTW,15.8,Rajshahi,Thakurgaon,Thakurgaon Sadar,Jagannathpur,Daulatpur,5949447347
S99_04358,26.0297,88.4598,1982.0,HTW,21.9,Rajshahi,Thakurgaon,Thakurgaon Sadar,Pourashava ward 03,Ashrampura,5949403071
S99_04359,26.0336,88.4615,1995.0,pumpedTW,21.3,Rajshahi,Thakurgaon,Thakurgaon Sadar,Pourashava ward 03,Ashrampura,5949403071
S99_04360,25.2254,89.0128,1999.0,TARA,25.6,Rajshahi,Jaipurhat,Panchbibi,Balighata,Kobtara,5387452542
S99_04361,25.2403,89.0129,1997.0,TARA,25.3,Rajshahi,Jaipurhat,Panchbibi,Bagjana,Kutahara,5387442569
S99_04362,25.2437,88.9957,1995.0,HTW,13.7,Rajshahi,Jaipurhat,Panchbibi,Dharanji,Ratanpur,5387463851
